"Protein.Group.","Protein.Accession..","Protein.Description","GN","PSM.","Total.Peptide.","Unique.Peptide.","X..Coverage","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SJPG0104235.004","tr|A0A1Z4EAV6|A0A1Z4EAV6_HUMAN","Beta-1,4 N-acetylgalactosaminyltransferase OS=Homo sapiens OX=9606 GN=B4GALNT1 PE=2 SV=1","B4GALNT1",1,1,0,3.78,0.312919751310488,17.2056125407956,1.95359431507556,0.0636871942285971,0.252318851262498,-4.74160339816119
"SJPG0111519.001","sp|Q6L9W6|B4GN3_HUMAN","Beta-1,4-N-acetylgalactosaminyltransferase 3 OS=Homo sapiens OX=9606 GN=B4GALNT3 PE=1 SV=2","B4GALNT3",1,1,0,0.7,0.134811544697328,17.8679215077441,0.962490762530416,0.346347918198575,0.605440776012446,-6.07555029758067
"SJPG0111521.001","sp|O60909|B4GT2_HUMAN","Beta-1,4-galactosyltransferase 2 OS=Homo sapiens OX=9606 GN=B4GALT2 PE=1 SV=1","B4GALT2",2,1,0,2.96,0.0319672217845905,16.3155714792062,0.252411044338895,0.803085592046078,0.914946939402131,-6.50748347844142
"SJPG0111522.001","sp|O60513|B4GT4_HUMAN","Beta-1,4-galactosyltransferase 4 OS=Homo sapiens OX=9606 GN=B4GALT4 PE=1 SV=1","B4GALT4",1,1,0,2.33,-1.03450513295684,21.6037450793261,-3.10320798483927,0.00521946268810101,0.0645213171069902,-2.47137467701348
"SJPG0105445.001","sp|O43505|B4GA1_HUMAN","Beta-1,4-glucuronyltransferase 1 OS=Homo sapiens OX=9606 GN=B4GAT1 PE=1 SV=1","B4GAT1",18,9,0,23.61,0.0438927972855545,18.2133761102598,0.457399218257725,0.651905272486436,0.828985675987824,-6.43342644597479
"SJPG0104050.001","sp|Q9UPM9|B9D1_HUMAN","B9 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=B9D1 PE=1 SV=1","B9D1",2,2,0,12.74,0.00812930532443801,15.7412056187627,0.0709707089691113,0.944067463081227,0.977693460345462,-6.53748950758352
"SJPG0107387.001","sp|Q9BPU9|B9D2_HUMAN","B9 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=B9D2 PE=1 SV=2","B9D2",1,1,1,12,0.00102350934481521,15.296193875858,0.0108540811435435,0.991438484541535,0.996006062559325,-6.54000882923762
"SJPG0101180.001","sp|Q8WXS3|BAALC_HUMAN","Brain and acute leukemia cytoplasmic protein OS=Homo sapiens OX=9606 GN=BAALC PE=1 SV=4","BAALC",10,4,0,28.27,0.233832404838534,19.0007153231724,1.95211748763131,0.0638725898577929,0.25259443134549,-4.74410944467603
"SJPG0103335.001","sp|Q9NWV8|BABA1_HUMAN","BRISC and BRCA1-A complex member 1 OS=Homo sapiens OX=9606 GN=BABAM1 PE=1 SV=1","BABAM1",18,9,0,34.95,-0.108197985075417,18.7423895479606,-1.10163552800393,0.282622724385197,0.539355539061793,-5.93544917299226
"SJPG0103546.001","sp|Q9NXR7|BABA2_HUMAN","BRISC and BRCA1-A complex member 2 OS=Homo sapiens OX=9606 GN=BABAM2 PE=1 SV=2","BABAM2",17,8,0,22.71,-0.128002286828725,18.0195262055873,-0.989604236601214,0.333214055624963,0.593051395442208,-6.04959687657842
"SJPG0105418.001","sp|P56817|BACE1_HUMAN","Beta-secretase 1 OS=Homo sapiens OX=9606 GN=BACE1 PE=1 SV=3","BACE1",1,1,0,1.4,0.18408515462097,16.0719218492752,0.906788467345135,0.374423139099986,0.628761203540642,-6.12678783299276
"SJPG0109536.001","sp|O14867|BACH1_HUMAN","Transcription regulator protein BACH1 OS=Homo sapiens OX=9606 GN=BACH1 PE=1 SV=2","BACH1",3,1,1,1.22,0.0856304160978567,19.1901558670624,0.333882264038754,0.741655598138654,0.881444033152042,-6.48311657238462
"SJPG0111528.001","sp|Q9BYV9|BACH2_HUMAN","Transcription regulator protein BACH2 OS=Homo sapiens OX=9606 GN=BACH2 PE=1 SV=1","BACH2",1,1,1,1.43,-0.095007341448893,15.1109430550095,-0.664683159323866,0.51321650742361,0.740843727727891,-6.31607503845665
"SJPG0102232.001","sp|Q92934|BAD_HUMAN","Bcl2-associated agonist of cell death OS=Homo sapiens OX=9606 GN=BAD PE=1 SV=3","BAD",1,1,1,7.14,-0.220788947837544,16.5182455042559,-0.559801677164988,0.581315978278432,0.787164421951141,-6.38071573759868
"SJPG0103444.001","sp|O95816|BAG2_HUMAN","BAG family molecular chaperone regulator 2 OS=Homo sapiens OX=9606 GN=BAG2 PE=1 SV=1","BAG2",15,8,1,49.76,-0.0978677067880511,18.398369307613,-0.831749950439284,0.414559287352256,0.66478566274386,-6.19132468231452
"SJPG0101556.001","sp|O95817|BAG3_HUMAN","BAG family molecular chaperone regulator 3 OS=Homo sapiens OX=9606 GN=BAG3 PE=1 SV=3","BAG3",38,19,0,34.43,0.289993588390342,19.060907878041,1.75401815963671,0.0934622480351463,0.303369720252218,-5.06789549884539
"SJPG0103100.001","sp|Q9UL15|BAG5_HUMAN","BAG family molecular chaperone regulator 5 OS=Homo sapiens OX=9606 GN=BAG5 PE=1 SV=1","BAG5",73,21,0,51.9,0.0779641178970039,19.4959252168492,0.971482678035517,0.341953600749757,0.602702895081572,-6.0670162074393
"SJPG0102369.001","sp|P46379|BAG6_HUMAN","Large proline-rich protein BAG6 OS=Homo sapiens OX=9606 GN=BAG6 PE=1 SV=2","BAG6",97,26,0,29.59,0.00829261636365075,19.8668334402313,0.0836100259058028,0.934128738633724,0.973039613769322,-6.53648901631062
"SJPG0110907.001","sp|Q9P281|BAHC1_HUMAN","BAH and coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=BAHCC1 PE=1 SV=4","BAHCC1",3,1,0,0.34,-0.265694105746004,19.0427785018803,-1.30261226614702,0.206286890851624,0.457422406132857,-5.70372564798261
"SJPG0100796.001","sp|Q9UQB8|BAIP2_HUMAN","Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1","BAIAP2",243,46,0,68.48,0.132494685011984,22.1821149106699,0.799569771345928,0.432577795291316,0.679595922487207,-6.21740218324447
"SJPG0105853.001","sp|O94812|BAIP3_HUMAN","BAI1-associated protein 3 OS=Homo sapiens OX=9606 GN=BAIAP3 PE=1 SV=2","BAIAP3",69,29,0,29.23,-0.11238440860259,19.2488625359092,-0.644027566056019,0.526269278984028,0.750165283983316,-6.32964950314786
"SJPG0106707.001","sp|O75531|BAF_HUMAN","Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1","BANF1",26,6,0,33.7,0.0871882825565358,20.821095326525,0.392607672851969,0.698417884183659,0.857548989045162,-6.46139840652028
"SJPG0111537.001","sp|Q8N9N5|BANP_HUMAN","Protein BANP OS=Homo sapiens OX=9606 GN=BANP PE=1 SV=3","BANP",3,3,0,5.97,0.184676141550728,16.2078122821521,2.38733285860839,0.0260718167027041,0.154826262260121,-3.9529906275089
"SJPG0110048.001","sp|Q92560|BAP1_HUMAN","Ubiquitin carboxyl-terminal hydrolase BAP1 OS=Homo sapiens OX=9606 GN=BAP1 PE=1 SV=2","BAP1",1,1,1,1.65,-0.0239407914832377,15.6282279096209,-0.188794857840992,0.851998375402224,0.937533988776596,-6.52182706368666
"SJPG0102169.001","sp|Q8IXM2|BAP18_HUMAN","Chromatin complexes subunit BAP18 OS=Homo sapiens OX=9606 GN=BAP18 PE=1 SV=1","BAP18",5,5,0,54.07,-0.0798096633624716,16.1766363243248,-0.803823327054756,0.430168628231414,0.678254309993798,-6.21401076831716
"SJPG0100005.001","sp|P80723|BASP1_HUMAN","Brain acid soluble protein 1 OS=Homo sapiens OX=9606 GN=BASP1 PE=1 SV=2","BASP1",318,32,11,94.27,-0.467221434510453,24.5940864474717,-1.60176970695169,0.123584165078252,0.349159361653318,-5.29903453234519
"SJPG0107876.001","sp|Q9UIG0|BAZ1B_HUMAN","Tyrosine-protein kinase BAZ1B OS=Homo sapiens OX=9606 GN=BAZ1B PE=1 SV=2","BAZ1B",34,20,0,12.74,0.102330888395358,19.0652349833463,1.30934512298575,0.204036675244668,0.454498313843197,-5.69538410720561
"SJPG0110605.001","sp|Q9UIF8|BAZ2B_HUMAN","Bromodomain adjacent to zinc finger domain protein 2B OS=Homo sapiens OX=9606 GN=BAZ2B PE=1 SV=3","BAZ2B",5,3,0,1.57,0.505330043721113,17.1769599782856,2.63378425532904,0.0152251307900514,0.116048174475068,-3.4642617564694
"SJPG0111552.001","sp|Q8ND07|BBOF1_HUMAN","Basal body-orientation factor 1 OS=Homo sapiens OX=9606 GN=BBOF1 PE=2 SV=3","BBOF1",2,1,1,2.84,0.296908735664342,17.038754880696,1.81113397802847,0.0839089194716133,0.28705960119203,-4.97712369225057
"SJPG0102438.001","sp|O75936|BODG_HUMAN","Gamma-butyrobetaine dioxygenase OS=Homo sapiens OX=9606 GN=BBOX1 PE=1 SV=1","BBOX1",11,6,6,15.5,0.0492857432253651,18.1494836998181,0.318930173448251,0.752812107956914,0.887341666276134,-6.48809150467483
"SJPG0105205.001","sp|Q8NFJ9|BBS1_HUMAN","Bardet-Biedl syndrome 1 protein OS=Homo sapiens OX=9606 GN=BBS1 PE=1 SV=1","BBS1",6,5,0,11.8,-0.0743726088232002,16.790078012572,-0.886932873074589,0.384785681708484,0.639447155826015,-6.14436891211618
"SJPG0104039.001","sp|Q9BXC9|BBS2_HUMAN","Bardet-Biedl syndrome 2 protein OS=Homo sapiens OX=9606 GN=BBS2 PE=1 SV=1","BBS2",18,11,0,18.45,0.0618020529832357,17.0760468420187,0.664629508298188,0.513250175781062,0.740843727727891,-6.31611082979831
"SJPG0104647.001","sp|Q96RK4|BBS4_HUMAN","Bardet-Biedl syndrome 4 protein OS=Homo sapiens OX=9606 GN=BBS4 PE=1 SV=2","BBS4",9,5,0,9.06,-0.060664126157711,16.8158392058228,-0.453352364432583,0.654770858829031,0.831312690371947,-6.43529618963925
"SJPG0111553.001","sp|Q8N3I7|BBS5_HUMAN","Bardet-Biedl syndrome 5 protein OS=Homo sapiens OX=9606 GN=BBS5 PE=1 SV=1","BBS5",8,5,0,16.42,0.0723842927952987,16.7786107803022,0.852277317976613,0.403317150857051,0.654954854899378,-6.17418656573786
"SJPG0108118.001","sp|Q8IWZ6|BBS7_HUMAN","Bardet-Biedl syndrome 7 protein OS=Homo sapiens OX=9606 GN=BBS7 PE=1 SV=2","BBS7",12,9,1,11.89,0.122171362850541,17.340160840709,1.03547504430451,0.311786039645194,0.570752718309529,-6.00419543827206
"SJPG0105896.001","sp|Q3SYG4|PTHB1_HUMAN","Protein PTHB1 OS=Homo sapiens OX=9606 GN=BBS9 PE=1 SV=1","BBS9",8,6,0,6.88,-0.031001774197577,17.3588024993181,-0.293409089124519,0.771981667192534,0.896561154388602,-6.49606125499359
"SJPG0110592.001","sp|Q8WY36|BBX_HUMAN","HMG box transcription factor BBX OS=Homo sapiens OX=9606 GN=BBX PE=1 SV=1","BBX",4,4,0,4.25,0.206936388898978,16.7641323383012,2.21885457568692,0.0372118913473206,0.188707558772017,-4.27112441471292
"SJPG0103069.001","sp|P50895|BCAM_HUMAN","Basal cell adhesion molecule OS=Homo sapiens OX=9606 GN=BCAM PE=1 SV=2","BCAM",50,19,6,44.11,-0.839877944029837,18.7765310451595,-3.72464074132988,0.0011902994764492,0.0266563596810664,-1.07217773969328
"SJPG0101720.001","sp|Q96GW7|PGCB_HUMAN","Brevican core protein OS=Homo sapiens OX=9606 GN=BCAN PE=1 SV=2","BCAN",134,27,13,32.05,-0.178379888180221,20.3823235553212,-1.04133439365897,0.309120423478093,0.567540651177473,-5.99826184270512
"SJPG0101116.001","sp|Q9UHQ4|BAP29_HUMAN","B-cell receptor-associated protein 29 OS=Homo sapiens OX=9606 GN=BCAP29 PE=1 SV=2","BCAP29",3,3,0,9.96,0.11217023440231,17.1443276283615,0.84557898121564,0.406963960337103,0.658645808889499,-6.17982190852081
"SJPG0100314.001","sp|P51572|BAP31_HUMAN","B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3","BCAP31",20,8,0,31.71,-0.161191574512323,19.0232816178011,-1.03170934515578,0.313507718464119,0.572862003435011,-6.00799287043714
"SJPG0102198.001","sp|P56945|BCAR1_HUMAN","Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens OX=9606 GN=BCAR1 PE=1 SV=2","BCAR1",63,27,0,41.95,0.13840615575192,19.0797909789404,1.42971431821515,0.166960328703776,0.406329512654402,-5.54016656074942
"SJPG0106444.001","sp|O75815|BCAR3_HUMAN","Breast cancer anti-estrogen resistance protein 3 OS=Homo sapiens OX=9606 GN=BCAR3 PE=1 SV=1","BCAR3",11,7,0,11.76,0.201900524717072,18.2606443774124,2.19607549362056,0.0390135889423291,0.193399940704401,-4.31304280549655
"SJPG0103080.001","sp|O75363|BCAS1_HUMAN","Breast carcinoma-amplified sequence 1 OS=Homo sapiens OX=9606 GN=BCAS1 PE=1 SV=2","BCAS1",37,13,0,20.89,-0.342815868448969,19.3064438844264,-1.75346131805229,0.0935598076130682,0.303487665813356,-5.06876982166176
"SJPG0102219.001","sp|O75934|SPF27_HUMAN","Pre-mRNA-splicing factor SPF27 OS=Homo sapiens OX=9606 GN=BCAS2 PE=1 SV=1","BCAS2",17,8,8,48.44,0.173424300101178,18.2520873927601,1.73436816430822,0.0969581962051884,0.308885282597011,-5.09862298359954
"SJPG0101470.001","sp|Q9H6U6|BCAS3_HUMAN","Breast carcinoma-amplified sequence 3 OS=Homo sapiens OX=9606 GN=BCAS3 PE=1 SV=3","BCAS3",121,39,0,49.46,-0.0202890836282421,19.4092424188505,-0.227066595468895,0.822485639621384,0.92359339178809,-6.51369129269859
"SJPG0105675.001","sp|P54687|BCAT1_HUMAN","Branched-chain-amino-acid aminotransferase, cytosolic OS=Homo sapiens OX=9606 GN=BCAT1 PE=1 SV=3","BCAT1",1,1,0,2.85,0.284346739914138,17.5959318442468,1.86182545615918,0.0761501348433636,0.273289262337628,-4.8947828205599
"SJPG0104283.001","sp|O15382|BCAT2_HUMAN","Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2","BCAT2",7,5,0,14.29,-0.126959030649491,17.8185426006651,-0.965802814690315,0.344724872338053,0.604861482213103,-6.0724153372561
"SJPG0107401.001","sp|Q9P287|BCCIP_HUMAN","BRCA2 and CDKN1A-interacting protein OS=Homo sapiens OX=9606 GN=BCCIP PE=1 SV=1","BCCIP",4,3,1,12.74,-0.156017011720056,17.3776176932052,-1.37288130411648,0.18373384167027,0.429003697039761,-5.61487789647498
"SJPG0111555.001","sp|Q7Z5W3|BN3D2_HUMAN","RNA 5'-monophosphate methyltransferase OS=Homo sapiens OX=9606 GN=BCDIN3D PE=1 SV=1","BCDIN3D",1,1,0,2.74,0.107759373502489,17.5318392360309,0.860475005907157,0.398882637071519,0.651601185338435,-6.1672333054157
"SJPG0101324.001","sp|P12694|ODBA_HUMAN","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHA PE=1 SV=2","BCKDHA",36,15,0,41.57,-0.283720216952723,19.4296368443472,-1.0299225973848,0.314326957620891,0.573765862539955,-6.00979029511636
"SJPG0111557.001","sp|P21953|ODBB_HUMAN","2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHB PE=1 SV=2","BCKDHB",43,12,8,31.63,-0.215129464806797,19.2906997432824,-0.813575081788604,0.42467688691347,0.67339326614566,-6.20617167794354
"SJPG0104884.001","sp|O14874|BCKD_HUMAN","[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDK PE=1 SV=2","BCKDK",24,8,0,23.54,-0.471766431192101,18.2586810171202,-2.75024503038507,0.0117331107151266,0.0997656220551751,-3.22479912822041
"SJPG0107960.001","sp|O95999|BCL10_HUMAN","B-cell lymphoma/leukemia 10 OS=Homo sapiens OX=9606 GN=BCL10 PE=1 SV=1","BCL10",3,3,3,8.15,0.0975020335002874,16.0895735050243,1.20924213299033,0.239508344784131,0.492523478532889,-5.81558473832108
"SJPG0106610.001","sp|Q9H165|BC11A_HUMAN","B-cell lymphoma/leukemia 11A OS=Homo sapiens OX=9606 GN=BCL11A PE=1 SV=2","BCL11A",1,1,0,1.68,0.273617317227712,15.8000132801994,2.91455965858092,0.00807545021080201,0.0818277264390095,-2.87883303085621
"SJPG0108681.001","sp|Q9C0K0|BC11B_HUMAN","B-cell lymphoma/leukemia 11B OS=Homo sapiens OX=9606 GN=BCL11B PE=1 SV=1","BCL11B",5,3,0,3.58,0.207783479245428,19.2510514200502,1.84079993740287,0.0792890303340823,0.279095816779072,-4.92913580930943
"SJPG0104013.001","sp|Q07817|B2CL1_HUMAN","Bcl-2-like protein 1 OS=Homo sapiens OX=9606 GN=BCL2L1 PE=1 SV=1","BCL2L1",4,3,0,11.16,-0.193260957668183,17.3430076565283,-1.93031830990074,0.0666651256228625,0.258022671162964,-4.78094682329535
"SJPG0102674.001","sp|Q9BXK5|B2L13_HUMAN","Bcl-2-like protein 13 OS=Homo sapiens OX=9606 GN=BCL2L13 PE=1 SV=1","BCL2L13",18,11,0,32.99,-0.152921832526165,17.7452261845192,-0.857254154830559,0.400621189417516,0.652394781410311,-6.16997263465684
"SJPG0102782.001","sp|Q92843|B2CL2_HUMAN","Bcl-2-like protein 2 OS=Homo sapiens OX=9606 GN=BCL2L2 PE=1 SV=2","BCL2L2",6,4,0,31.6,-0.0530221131457083,17.0074647478247,-0.567188030931347,0.57637507952393,0.784738819850836,-6.37651424681875
"SJPG0101583.001","sp|Q9NYF8|BCLF1_HUMAN","Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2","BCLAF1",135,30,0,30.22,0.728536420163071,21.524013909753,5.06546423823008,4.60152277746108e-05,0.00346002778225229,2.05990239133338
"SJPG0111568.001","sp|A2AJT9|BCLA3_HUMAN","BCLAF1 and THRAP3 family member 3 OS=Homo sapiens OX=9606 GN=BCLAF3 PE=1 SV=1","BCLAF3",3,3,0,5.63,0.0613125000875563,16.0454791487584,0.575992826149481,0.570513180071128,0.780562831260573,-6.37143612052266
"SJPG0106211.001","sp|Q9BYV7|BCDO2_HUMAN","Beta,beta-carotene 9',10'-oxygenase OS=Homo sapiens OX=9606 GN=BCO2 PE=1 SV=5","BCO2",2,2,0,5.7,0.0274092506846593,15.374541592601,0.198600210814027,0.844414086204968,0.934779853984442,-6.51988478303396
"SJPG0102634.001","sp|P11274|BCR_HUMAN","Breakpoint cluster region protein OS=Homo sapiens OX=9606 GN=BCR PE=1 SV=2","BCR",188,52,0,49.65,0.0939747015099677,21.211794734391,0.627419904426851,0.536894337087153,0.757632707375741,-6.34026470341933
"SJPG0101488.001","sp|Q9Y276|BCS1_HUMAN","Mitochondrial chaperone BCS1 OS=Homo sapiens OX=9606 GN=BCS1L PE=1 SV=1","BCS1L",13,10,3,32.7,-0.185292047326897,17.5353787194029,-1.29884978522105,0.207552736542873,0.459114592828545,-5.70837113095047
"SJPG0101876.001","sp|Q02338|BDH_HUMAN","D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=BDH1 PE=1 SV=3","BDH1",50,18,10,55.39,-0.211089071667288,19.7169659568757,-1.28994481486535,0.210572724546094,0.462231729863224,-5.71932025117157
"SJPG0102540.001","sp|Q9BUT1|BDH2_HUMAN","3-hydroxybutyrate dehydrogenase type 2 OS=Homo sapiens OX=9606 GN=BDH2 PE=1 SV=2","BDH2",19,8,0,37.14,-0.2450831847638,18.605544460673,-1.35299087854307,0.189910564636304,0.436190201438723,-5.64042667911253
"SJPG0102789.001","sp|Q14457|BECN1_HUMAN","Beclin-1 OS=Homo sapiens OX=9606 GN=BECN1 PE=1 SV=2","BECN1",19,11,2,24.44,-0.0786248672950691,18.8384323661741,-0.7358951874539,0.46963118775418,0.710123041015425,-6.26613583150695
"SJPG0103633.001","sp|Q9BUH8|BEGIN_HUMAN","Brain-enriched guanylate kinase-associated protein OS=Homo sapiens OX=9606 GN=BEGAIN PE=1 SV=1","BEGAIN",43,22,0,41.48,0.276573223458552,18.772308041509,1.56613225487127,0.131704637727039,0.359623256984199,-5.35077704757533
"SJPG0111595.001","sp|O15155|BET1_HUMAN","BET1 homolog OS=Homo sapiens OX=9606 GN=BET1 PE=1 SV=1","BET1",3,1,0,9.32,-0.105764348673627,17.2578175952595,-0.649691852056582,0.522671894163448,0.747572934536655,-6.3259680189404
"SJPG0105002.001","sp|P21810|PGS1_HUMAN","Biglycan OS=Homo sapiens OX=9606 GN=BGN PE=1 SV=2","BGN",287,23,0,64.4,-1.09244641813306,22.5129745398618,-4.21366050085493,0.000363348620999462,0.012379968796116,0.0649729971179349
"SJPG0109377.001","sp|Q9C0J9|BHE41_HUMAN","Class E basic helix-loop-helix protein 41 OS=Homo sapiens OX=9606 GN=BHLHE41 PE=1 SV=1","BHLHE41",1,1,0,1.87,0.245202279886707,15.9532588945201,1.62200170305439,0.119162958232012,0.342805734460061,-5.26925288416547
"SJPG0107351.001","sp|Q96G01|BICD1_HUMAN","Protein bicaudal D homolog 1 OS=Homo sapiens OX=9606 GN=BICD1 PE=1 SV=3","BICD1",15,12,0,14.67,0.0350226075355806,17.374716232038,0.411271414377005,0.684884509086847,0.849446576174394,-6.45377103136261
"SJPG0104835.001","sp|Q8TD16|BICD2_HUMAN","Protein bicaudal D homolog 2 OS=Homo sapiens OX=9606 GN=BICD2 PE=1 SV=1","BICD2",17,15,0,19.42,-0.0115778766382491,17.6165311555602,-0.164897056931296,0.87054294438126,0.946232622202744,-6.5261502300115
"SJPG0111611.001","sp|A1A5D9|BICL2_HUMAN","BICD family-like cargo adapter 2 OS=Homo sapiens OX=9606 GN=BICDL2 PE=1 SV=2","BICDL2",1,1,0,3.15,-0.151833720047129,14.3455505483807,-0.848592821244266,0.405320522223061,0.656838533560944,-6.17729149376203
"SJPG0111612.001","sp|Q9NZM4|BICRA_HUMAN","BRD4-interacting chromatin-remodeling complex-associated protein OS=Homo sapiens OX=9606 GN=BICRA PE=1 SV=2","BICRA",1,1,0,0.77,-0.0364599579845475,16.5577705845275,-0.221951765318227,0.826415378787887,0.925475018736883,-6.5148649171996
"SJPG0100399.001","sp|O00499|BIN1_HUMAN","Myc box-dependent-interacting protein 1 OS=Homo sapiens OX=9606 GN=BIN1 PE=1 SV=1","BIN1",214,37,0,58.18,-0.394568396005983,23.1289662215757,-2.84672592428555,0.00942961431119654,0.088023189071041,-3.02274209001882
"SJPG0103649.001","sp|Q9NQY0|BIN3_HUMAN","Bridging integrator 3 OS=Homo sapiens OX=9606 GN=BIN3 PE=1 SV=1","BIN3",6,5,0,14.62,-0.273576340732031,17.6888967017743,-1.93608680511349,0.0659158875239594,0.256179158696093,-4.7712270599126
"SJPG0103264.001","sp|Q13490|BIRC2_HUMAN","Baculoviral IAP repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=BIRC2 PE=1 SV=2","BIRC2",28,15,1,29.77,0.0340907687313923,18.52419824706,0.364055051721507,0.719320479343369,0.869343348429333,-6.47239107673458
"SJPG0108946.001","sp|Q9NR09|BIRC6_HUMAN","Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=2","BIRC6",34,28,3,6.34,-0.096575098962564,17.5367931242281,-1.10470241550033,0.281320392322913,0.538489507987487,-5.93217000876453
"SJPG0111624.001","sp|P51451|BLK_HUMAN","Tyrosine-protein kinase Blk OS=Homo sapiens OX=9606 GN=BLK PE=1 SV=3","BLK",1,1,0,3.37,0.157827123733643,16.5398250038581,0.780717929853944,0.443355472263664,0.687164789102994,-6.23222873868676
"SJPG0110857.001","sp|P54132|BLM_HUMAN","Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM PE=1 SV=1","BLM",2,2,0,1.2,-0.743186681423868,16.5137866049768,-3.56536572460361,0.00174632662812458,0.0336947570854061,-1.4372767863143
"SJPG0103659.001","sp|Q13867|BLMH_HUMAN","Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1","BLMH",9,6,5,18.24,0.227456879665645,18.1935846440584,1.04180131197461,0.308908701738595,0.567390763991897,-5.99778770651936
"SJPG0105097.001","sp|P78537|BL1S1_HUMAN","Biogenesis of lysosome-related organelles complex 1 subunit 1 OS=Homo sapiens OX=9606 GN=BLOC1S1 PE=1 SV=2","BLOC1S1",15,5,0,44.44,-0.359832016178839,18.8427165141794,-1.84323861285772,0.0789192799725831,0.278688409619458,-4.92516579141707
"SJPG0101540.001","sp|Q6QNY1|BL1S2_HUMAN","Biogenesis of lysosome-related organelles complex 1 subunit 2 OS=Homo sapiens OX=9606 GN=BLOC1S2 PE=1 SV=1","BLOC1S2",1,1,0,5.63,-0.134210029674225,16.7025156896635,-1.37095593395902,0.184324699843196,0.429567505088303,-5.61736466057838
"SJPG0108843.001","sp|Q6QNY0|BL1S3_HUMAN","Biogenesis of lysosome-related organelles complex 1 subunit 3 OS=Homo sapiens OX=9606 GN=BLOC1S3 PE=1 SV=1","BLOC1S3",4,3,1,19.31,0.228874797117053,16.0440697641167,1.62032352331811,0.119524573218606,0.343302534721407,-5.27173428633368
"SJPG0111625.001","sp|Q9NUP1|BL1S4_HUMAN","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Homo sapiens OX=9606 GN=BLOC1S4 PE=1 SV=1","BLOC1S4",4,2,2,7.83,0.231857622132814,14.9532321755201,2.57622302162872,0.0172927330578047,0.123878231622368,-3.58069372773008
"SJPG0100888.001","sp|P53004|BIEA_HUMAN","Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2","BLVRA",33,15,14,49.32,-0.000848861969132031,18.3580771864901,-0.00674969560820444,0.994675887318922,0.997546600759597,-6.54004583835993
